Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
52;53;1735;176;475;240;80;20;5;903;456;152;38;10
53;54;1779;191;485;245;80;20;5;922;466;152;38;10
54;55;1823;197;495;250;85;20;5;941;475;162;38;10
55;56;1869;214;505;255;85;20;5;960;485;162;38;10
56;57;1916;233;515;260;85;20;5;979;494;162;38;10
57;58;1963;232;525;265;90;25;5;998;504;171;48;10
58;59;2012;244;540;270;90;25;5;1026;513;171;48;10
59;60;2063;266;550;275;90;25;5;1045;523;171;48;10
60;61;2114;279;560;280;95;25;5;1064;532;181;48;10
61;62;2167;303;570;285;95;25;5;1083;542;181;48;10
62;63;2221;300;585;295;100;25;5;1112;561;190;48;10
63;64;2277;328;595;300;100;25;5;1131;570;190;48;10
64;65;2334;356;605;305;100;25;5;1150;580;190;48;10
65;66;2392;376;615;310;105;25;5;1169;589;200;48;10
66;67;2452;407;625;315;105;25;5;1188;599;200;48;10
67;68;2513;431;640;320;105;25;5;1216;608;200;48;10
68;69;2576;447;650;325;110;30;5;1235;618;209;57;10
69;70;2640;483;660;330;110;30;5;1254;627;209;57;10
70;71;2706;491;675;340;115;30;5;1283;646;219;57;10
71;72;2774;530;685;345;115;30;5;1302;656;219;57;10
72;73;2843;571;695;350;115;30;5;1321;665;219;57;10
73;74;2914;604;705;355;120;30;5;1340;675;228;57;10
74;75;2987;640;720;360;120;30;5;1368;684;228;57;10
75;76;3062;686;730;365;120;30;5;1387;694;228;57;10
76;77;3138;724;740;370;125;30;5;1406;703;238;57;10
77;78;3217;755;755;380;125;30;5;1435;722;238;57;10
78;79;3297;787;765;385;130;35;5;1454;732;247;67;10
79;80;3380;842;775;390;130;35;5;1473;741;247;67;10
80;81;3464;888;790;395;130;35;5;1501;751;247;67;10
81;82;3551;937;800;400;135;35;5;1520;760;257;67;10
82;83;3640;997;810;405;135;35;5;1539;770;257;67;10
83;84;3731;1031;825;415;140;35;5;1568;789;266;67;10
84;85;3824;1096;835;420;140;35;5;1587;798;266;67;10
85;86;3919;1153;850;425;140;35;5;1615;808;266;67;10
86;87;4017;1213;860;430;145;35;5;1634;817;276;67;10
87;88;4118;1266;875;440;145;35;5;1663;836;276;67;10
88;89;4221;1313;885;445;150;40;10;1682;846;285;76;19
89;90;4326;1390;895;450;150;40;10;1701;855;285;76;19
90;91;4434;1460;910;455;150;40;10;1729;865;285;76;19
91;92;4545;1533;920;460;155;40;10;1748;874;295;76;19
92;93;4659;1618;930;465;155;40;10;1767;884;295;76;19
93;94;4775;1677;945;475;160;40;10;1796;903;304;76;19
94;95;4895;1769;955;480;160;40;10;1815;912;304;76;19
95;96;5017;1853;970;485;160;40;10;1843;922;304;76;19
96;97;5142;1940;980;490;165;40;10;1862;931;314;76;19
97;98;5271;2021;995;500;165;40;10;1891;950;314;76;19
98;99;5403;2105;1005;505;170;45;10;1910;960;323;86;19
99;100;5538;2212;1015;510;170;45;10;1929;969;323;86;19
100;101;5676;2312;1030;515;170;45;10;1957;979;323;86;19
101;102;5818;2416;1040;520;175;45;10;1976;988;333;86;19
102;103;5964;2514;1055;530;175;45;10;2005;1007;333;86;19
103;104;6113;2625;1065;535;180;45;10;2024;1017;342;86;19
104;105;6265;2740;1080;540;180;45;10;2052;1026;342;86;19
105;106;6422;2868;1090;545;180;45;10;2071;1036;342;86;19
106;107;6583;2971;1105;555;185;45;10;2100;1055;352;86;19
107;108;6747;3107;1115;560;185;45;10;2119;1064;352;86;19
108;109;6916;3220;1130;565;190;50;10;2147;1074;361;95;19
109;110;7089;3365;1140;570;190;50;10;2166;1083;361;95;19
110;111;7266;3484;1155;580;195;50;10;2195;1102;371;95;19
111;112;7448;3637;1165;585;195;50;10;2214;1112;371;95;19
112;113;7634;3786;1180;590;195;50;10;2242;1121;371;95;19
113;114;7825;3939;1190;595;200;50;10;2261;1131;380;95;19
114;115;8020;4086;1205;605;200;50;10;2290;1150;380;95;19
115;116;8221;4249;1215;610;205;50;10;2309;1159;390;95;19
116;117;8426;4416;1230;615;205;50;10;2337;1169;390;95;19
117;118;8637;4599;1240;620;205;50;10;2356;1178;390;95;19
118;119;8853;4748;1255;630;210;55;10;2385;1197;399;105;19
119;120;9074;4940;1265;635;210;55;10;2404;1207;399;105;19
120;121;9301;5120;1280;640;215;55;10;2432;1216;409;105;19
121;122;9533;5323;1290;645;215;55;10;2451;1226;409;105;19
122;123;9772;5505;1305;655;220;55;10;2480;1245;418;105;19
123;124;10016;5712;1320;660;220;55;10;2508;1254;418;105;19
124;125;10266;5933;1330;665;220;55;10;2527;1264;418;105;19
125;126;10523;6132;1345;675;225;55;10;2556;1283;428;105;19
126;127;10786;6367;1355;680;225;55;10;2575;1292;428;105;19
127;128;11056;6581;1370;685;230;60;10;2603;1302;437;114;19
128;129;11332;6829;1380;690;230;60;10;2622;1311;437;114;19
129;130;11615;7054;1395;700;235;60;10;2651;1330;447;114;19
130;131;11906;7316;1405;705;235;60;10;2670;1340;447;114;19
131;132;12203;7576;1420;710;235;60;10;2698;1349;447;114;19
132;133;12508;7824;1435;720;240;60;10;2727;1368;456;114;19
133;134;12821;8108;1445;725;240;60;10;2746;1378;456;114;19
134;135;13142;8382;1460;730;245;60;10;2774;1387;466;114;19
135;136;13470;8662;1475;740;245;60;10;2803;1406;466;114;19
136;137;13807;8941;1485;745;250;65;15;2822;1416;475;124;29
137;138;14152;9249;1500;750;250;65;15;2850;1425;475;124;29
138;139;14506;9574;1510;755;250;65;15;2869;1435;475;124;29
139;140;14869;9879;1525;765;255;65;15;2898;1454;485;124;29
140;141;15240;10213;1540;770;255;65;15;2926;1463;485;124;29
141;142;15621;10556;1550;775;260;65;15;2945;1473;494;124;29
142;143;16012;10899;1565;785;260;65;15;2974;1492;494;124;29
143;144;16412;11261;1575;790;265;65;15;2993;1501;504;124;29
144;145;16822;11633;1590;795;265;65;15;3021;1511;504;124;29
145;146;17243;11988;1605;805;270;70;15;3050;1530;513;133;29
146;147;17674;12391;1615;810;270;70;15;3069;1539;513;133;29
147;148;18116;12795;1630;815;270;70;15;3097;1549;513;133;29
148;149;18569;13190;1645;825;275;70;15;3126;1568;523;133;29
149;150;19033;13626;1655;830;275;70;15;3145;1577;523;133;29
150;151;19509;14055;1670;835;280;70;15;3173;1587;532;133;29
151;152;19996;14494;1685;845;280;70;15;3202;1606;532;133;29
152;153;20496;14956;1695;850;285;70;15;3221;1615;542;133;29
153;154;21009;15431;1710;855;285;70;15;3249;1625;542;133;29
154;155;21534;15889;1725;865;290;75;15;3278;1644;551;143;29
155;156;22072;16399;1735;870;290;75;15;3297;1653;551;143;29
156;157;22624;16913;1750;875;290;75;15;3325;1663;551;143;29
157;158;23190;17421;1765;885;295;75;15;3354;1682;561;143;29
158;159;23769;17972;1775;890;295;75;15;3373;1691;561;143;29
159;160;24364;18520;1790;895;300;75;15;3401;1701;570;143;29
160;161;24973;19081;1805;905;300;75;15;3430;1720;570;143;29
161;162;25597;19658;1820;910;305;75;15;3458;1729;580;143;29
162;163;26237;20269;1830;915;305;75;15;3477;1739;580;143;29
163;164;26893;20859;1845;925;310;80;15;3506;1758;589;152;29
164;165;27565;21503;1855;930;310;80;15;3525;1767;589;152;29
165;166;28254;22154;1870;935;310;80;15;3553;1777;589;152;29
166;167;28960;22802;1885;945;315;80;15;3582;1796;599;152;29
167;168;29684;23489;1900;950;315;80;15;3610;1805;599;152;29
168;169;30427;24194;1910;955;320;80;15;3629;1815;608;152;29
169;170;31187;24906;1925;965;320;80;15;3658;1834;608;152;29
170;171;31967;25639;1940;970;325;80;15;3686;1843;618;152;29
171;172;32766;26390;1955;980;325;80;15;3715;1862;618;152;29
172;173;33585;27161;1965;985;330;85;15;3734;1872;627;162;29
173;174;34425;27964;1980;990;330;85;15;3762;1881;627;162;29
174;175;35285;28766;1995;1000;335;85;15;3791;1900;637;162;29
175;176;36168;29620;2005;1005;335;85;15;3810;1910;637;162;29
176;177;37072;30487;2020;1010;335;85;15;3838;1919;637;162;29
177;178;37998;31356;2035;1020;340;85;15;3867;1938;646;162;29
178;179;38948;32268;2050;1025;340;85;15;3895;1948;646;162;29
179;180;39922;33204;2060;1030;345;85;15;3914;1957;656;162;29
180;181;40920;34154;2075;1040;345;85;15;3943;1976;656;162;29
181;182;41943;35112;2090;1045;350;90;20;3971;1986;665;171;38
182;183;42992;36113;2105;1055;350;90;20;4000;2005;665;171;38
183;184;44067;37141;2120;1060;355;90;20;4028;2014;675;171;38
