Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
83;84;5471;1337;1265;635;210;55;10;2404;1207;399;105;19
84;85;5608;1407;1285;645;215;55;10;2442;1226;409;105;19
85;86;5748;1481;1305;655;220;55;10;2480;1245;418;105;19
86;87;5892;1588;1320;660;220;55;10;2508;1254;418;105;19
87;88;6039;1668;1340;670;225;55;10;2546;1273;428;105;19
88;89;6190;1762;1360;680;225;55;10;2584;1292;428;105;19
89;90;6345;1851;1375;690;230;60;10;2613;1311;437;114;19
90;91;6504;1943;1395;700;235;60;10;2651;1330;447;114;19
91;92;6666;2048;1415;710;235;60;10;2689;1349;447;114;19
92;93;6833;2149;1435;720;240;60;10;2727;1368;456;114;19
93;94;7004;2282;1450;725;240;60;10;2755;1378;456;114;19
94;95;7179;2390;1470;735;245;60;10;2793;1397;466;114;19
95;96;7358;2483;1490;745;250;65;15;2831;1416;475;124;29
96;97;7542;2610;1510;755;250;65;15;2869;1435;475;124;29
97;98;7731;2741;1525;765;255;65;15;2898;1454;485;124;29
98;99;7924;2868;1545;775;260;65;15;2936;1473;494;124;29
99;100;8122;3009;1565;785;260;65;15;2974;1492;494;124;29
100;101;8325;3145;1585;795;265;65;15;3012;1511;504;124;29
101;102;8533;3316;1600;800;265;65;15;3040;1520;504;124;29
102;103;8746;3454;1620;810;270;70;15;3078;1539;513;133;29
103;104;8965;3606;1640;820;275;70;15;3116;1558;523;133;29
104;105;9189;3773;1660;830;275;70;15;3154;1577;523;133;29
105;106;9419;3937;1680;840;280;70;15;3192;1596;532;133;29
106;107;9654;4114;1695;850;285;70;15;3221;1615;542;133;29
107;108;9896;4299;1715;860;285;70;15;3259;1634;542;133;29
108;109;10143;4470;1735;870;290;75;15;3297;1653;551;143;29
109;110;10397;4657;1755;880;295;75;15;3335;1672;561;143;29
110;111;10656;4859;1775;890;295;75;15;3373;1691;561;143;29
111;112;10923;5079;1790;895;300;75;15;3401;1701;570;143;29
112;113;11196;5295;1810;905;300;75;15;3439;1720;570;143;29
113;114;11476;5508;1830;915;305;75;15;3477;1739;580;143;29
114;115;11763;5720;1850;925;310;80;15;3515;1758;589;152;29
115;116;12057;5957;1870;935;310;80;15;3553;1777;589;152;29
116;117;12358;6191;1890;945;315;80;15;3591;1796;599;152;29
117;118;12667;6434;1910;955;320;80;15;3629;1815;608;152;29
118;119;12984;6694;1930;965;320;80;15;3667;1834;608;152;29
119;120;13308;6951;1950;975;325;80;15;3705;1853;618;152;29
120;121;13641;7217;1965;985;330;85;15;3734;1872;627;162;29
121;122;13982;7501;1985;995;330;85;15;3772;1891;627;162;29
122;123;14332;7784;2005;1005;335;85;15;3810;1910;637;162;29
123;124;14690;8076;2025;1015;340;85;15;3848;1929;646;162;29
124;125;15057;8386;2045;1025;340;85;15;3886;1948;646;162;29
125;126;15434;8696;2065;1035;345;85;15;3924;1967;656;162;29
126;127;15819;8997;2085;1045;350;90;20;3962;1986;665;171;38
127;128;16215;9336;2105;1055;350;90;20;4000;2005;665;171;38
128;129;16620;9674;2125;1065;355;90;20;4038;2024;675;171;38
129;130;17036;10024;2145;1075;360;90;20;4076;2043;684;171;38
130;131;17462;10393;2165;1085;360;90;20;4114;2062;684;171;38
131;132;17898;10762;2185;1095;365;90;20;4152;2081;694;171;38
132;133;18346;11134;2205;1105;370;95;20;4190;2100;703;181;38
133;134;18804;11535;2225;1115;370;95;20;4228;2119;703;181;38
134;135;19274;11938;2245;1125;375;95;20;4266;2138;713;181;38
135;136;19756;12354;2265;1135;380;95;20;4304;2157;722;181;38
136;137;20250;12791;2285;1145;380;95;20;4342;2176;722;181;38
137;138;20756;13230;2305;1155;385;95;20;4380;2195;732;181;38
138;139;21275;13674;2325;1165;390;100;20;4418;2214;741;190;38
139;140;21807;14149;2345;1175;390;100;20;4456;2233;741;190;38
140;141;22352;14627;2365;1185;395;100;20;4494;2252;751;190;38
141;142;22911;15120;2385;1195;400;100;20;4532;2271;760;190;38
142;143;23484;15636;2405;1205;400;100;20;4570;2290;760;190;38
143;144;24071;16156;2425;1215;405;100;20;4608;2309;770;190;38
144;145;24673;16682;2445;1225;410;105;20;4646;2328;779;200;38
145;146;25289;17241;2465;1235;410;105;20;4684;2347;779;200;38
146;147;25922;17807;2485;1245;415;105;20;4722;2366;789;200;38
147;148;26570;18389;2505;1255;420;105;20;4760;2385;798;200;38
148;149;27234;18996;2525;1265;420;105;20;4798;2404;798;200;38
149;150;27915;19601;2550;1275;425;105;20;4845;2423;808;200;38
150;151;28612;20223;2570;1285;430;110;20;4883;2442;817;209;38
151;152;29328;20882;2590;1295;430;110;20;4921;2461;817;209;38
