Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
34;35;2151;354;550;275;90;25;5;1045;523;171;48;10
35;36;2205;341;570;285;95;25;5;1083;542;181;48;10
36;37;2260;330;590;295;100;25;5;1121;561;190;48;10
37;38;2316;338;605;305;100;25;5;1150;580;190;48;10
38;39;2374;329;625;315;105;25;5;1188;599;200;48;10
39;40;2434;314;645;325;110;30;5;1226;618;209;57;10
40;41;2495;318;665;335;110;30;5;1264;637;209;57;10
41;42;2557;313;685;345;115;30;5;1302;656;219;57;10
42;43;2621;311;705;355;120;30;5;1340;675;228;57;10
43;44;2686;319;725;365;120;30;5;1378;694;228;57;10
44;45;2753;319;745;375;125;30;5;1416;713;238;57;10
45;46;2822;312;765;385;130;35;5;1454;732;247;67;10
46;47;2893;326;785;395;130;35;5;1492;751;247;67;10
47;48;2965;331;805;405;135;35;5;1530;770;257;67;10
48;49;3039;339;825;415;140;35;5;1568;789;266;67;10
49;50;3115;358;845;425;140;35;5;1606;808;266;67;10
50;51;3193;369;865;435;145;35;5;1644;827;276;67;10
51;52;3273;356;890;445;150;40;10;1691;846;285;76;19
52;53;3355;381;910;455;150;40;10;1729;865;285;76;19
53;54;3439;398;930;465;155;40;10;1767;884;295;76;19
54;55;3524;417;950;475;160;40;10;1805;903;304;76;19
55;56;3613;449;970;485;160;40;10;1843;922;304;76;19
56;57;3703;472;990;495;165;40;10;1881;941;314;76;19
57;58;3795;469;1015;510;170;45;10;1929;969;323;86;19
58;59;3890;497;1035;520;175;45;10;1967;988;333;86;19
59;60;3988;538;1055;530;175;45;10;2005;1007;333;86;19
60;61;4087;571;1075;540;180;45;10;2043;1026;342;86;19
61;62;4189;597;1100;550;185;45;10;2090;1045;352;86;19
62;63;4294;645;1120;560;185;45;10;2128;1064;352;86;19
63;64;4401;677;1140;570;190;50;10;2166;1083;361;95;19
64;65;4511;720;1160;580;195;50;10;2204;1102;371;95;19
65;66;4624;747;1185;595;200;50;10;2252;1131;380;95;19
66;67;4740;806;1205;605;200;50;10;2290;1150;380;95;19
67;68;4858;857;1225;615;205;50;10;2328;1169;390;95;19
68;69;4980;894;1250;625;210;55;10;2375;1188;399;105;19
69;70;5104;961;1270;635;210;55;10;2413;1207;399;105;19
70;71;5232;1003;1295;650;215;55;10;2461;1235;409;105;19
71;72;5363;1068;1315;660;220;55;10;2499;1254;418;105;19
72;73;5497;1135;1335;670;225;55;10;2537;1273;428;105;19
73;74;5634;1206;1360;680;225;55;10;2584;1292;428;105;19
74;75;5775;1272;1380;690;230;60;10;2622;1311;437;114;19
75;76;5919;1329;1405;705;235;60;10;2670;1340;447;114;19
76;77;6067;1411;1425;715;240;60;10;2708;1359;456;114;19
77;78;6219;1497;1450;725;240;60;10;2755;1378;456;114;19
78;79;6374;1585;1470;735;245;60;10;2793;1397;466;114;19
79;80;6534;1640;1495;750;250;65;15;2841;1425;475;124;29
80;81;6697;1736;1515;760;255;65;15;2879;1444;485;124;29
81;82;6864;1837;1540;770;255;65;15;2926;1463;485;124;29
82;83;7036;1943;1560;780;260;65;15;2964;1482;494;124;29
83;84;7212;2032;1585;795;265;65;15;3012;1511;504;124;29
84;85;7392;2137;1605;805;270;70;15;3050;1530;513;133;29
85;86;7577;2256;1630;815;270;70;15;3097;1549;513;133;29
86;87;7766;2378;1650;825;275;70;15;3135;1568;523;133;29
87;88;7961;2488;1675;840;280;70;15;3183;1596;532;133;29
88;89;8160;2611;1700;850;285;70;15;3230;1615;542;133;29
89;90;8364;2758;1720;860;285;70;15;3268;1634;542;133;29
90;91;8573;2871;1745;875;290;75;15;3316;1663;551;143;29
91;92;8787;3009;1770;885;295;75;15;3363;1682;561;143;29
92;93;9007;3163;1790;895;300;75;15;3401;1701;570;143;29
93;94;9232;3302;1815;910;305;75;15;3449;1729;580;143;29
94;95;9463;3476;1835;920;305;75;15;3487;1748;580;143;29
95;96;9699;3628;1860;930;310;80;15;3534;1767;589;152;29
96;97;9942;3784;1885;945;315;80;15;3582;1796;599;152;29
97;98;10190;3966;1905;955;320;80;15;3620;1815;608;152;29
98;99;10445;4155;1930;965;320;80;15;3667;1834;608;152;29
99;100;10706;4330;1955;980;325;80;15;3715;1862;618;152;29
100;101;10974;4513;1980;990;330;85;15;3762;1881;627;162;29
101;102;11248;4720;2000;1000;335;85;15;3800;1900;637;162;29
102;103;11529;4915;2025;1015;340;85;15;3848;1929;646;162;29
103;104;11817;5137;2050;1025;340;85;15;3895;1948;646;162;29
104;105;12113;5366;2070;1035;345;85;15;3933;1967;656;162;29
105;106;12416;5566;2095;1050;350;90;20;3981;1995;665;171;38
106;107;12726;5800;2120;1060;355;90;20;4028;2014;675;171;38
107;108;13044;6032;2145;1075;360;90;20;4076;2043;684;171;38
108;109;13370;6292;2170;1085;360;90;20;4123;2062;684;171;38
109;110;13704;6559;2190;1095;365;90;20;4161;2081;694;171;38
110;111;14047;6807;2215;1110;370;95;20;4209;2109;703;181;38
111;112;14398;7082;2240;1120;375;95;20;4256;2128;713;181;38
112;113;14758;7356;2265;1135;380;95;20;4304;2157;722;181;38
113;114;15127;7659;2290;1145;380;95;20;4351;2176;722;181;38
114;115;15505;7970;2310;1155;385;95;20;4389;2195;732;181;38
115;116;15893;8264;2335;1170;390;100;20;4437;2223;741;190;38
116;117;16290;8585;2360;1180;395;100;20;4484;2242;751;190;38
117;118;16697;8906;2385;1195;400;100;20;4532;2271;760;190;38
118;119;17115;9258;2410;1205;400;100;20;4579;2290;760;190;38
119;120;17543;9600;2435;1220;405;100;20;4627;2318;770;190;38
120;121;17981;9953;2460;1230;410;105;20;4674;2337;779;200;38
121;122;18431;10316;2485;1245;415;105;20;4722;2366;789;200;38
122;123;18891;10710;2505;1255;420;105;20;4760;2385;798;200;38
123;124;19364;11117;2530;1265;420;105;20;4807;2404;798;200;38
124;125;19848;11515;2555;1280;425;105;20;4855;2432;808;200;38
125;126;20344;11927;2580;1290;430;110;20;4902;2451;817;209;38
126;127;20853;12349;2605;1305;435;110;20;4950;2480;827;209;38
127;128;21374;12795;2630;1315;440;110;20;4997;2499;836;209;38
128;129;21908;13243;2655;1330;445;110;20;5045;2527;846;209;38
129;130;22456;13725;2680;1340;445;110;20;5092;2546;846;209;38
130;131;23017;14180;2705;1355;450;115;25;5140;2575;855;219;48
131;132;23593;14680;2730;1365;455;115;25;5187;2594;865;219;48
132;133;24183;15185;2755;1380;460;115;25;5235;2622;874;219;48
133;134;24787;15713;2780;1390;465;115;25;5282;2641;884;219;48
134;135;25407;16238;2805;1405;470;120;25;5330;2670;893;228;48
135;136;26042;16807;2830;1415;470;120;25;5377;2689;893;228;48
136;137;26693;17372;2855;1430;475;120;25;5425;2717;903;228;48
