Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
55;56;2460;303;660;330;110;30;5;1254;627;209;57;10
56;57;2522;307;675;340;115;30;5;1283;646;219;57;10
57;58;2585;332;690;345;115;30;5;1311;656;219;57;10
58;59;2650;340;705;355;120;30;5;1340;675;228;57;10
59;60;2716;369;720;360;120;30;5;1368;684;228;57;10
60;61;2784;379;735;370;125;30;5;1397;703;238;57;10
61;62;2853;419;745;375;125;30;5;1416;713;238;57;10
62;63;2925;454;760;380;125;30;5;1444;722;238;57;10
63;64;2998;460;775;390;130;35;5;1473;741;247;67;10
64;65;3073;497;790;395;130;35;5;1501;751;247;67;10
65;66;3149;515;805;405;135;35;5;1530;770;257;67;10
66;67;3228;557;820;410;135;35;5;1558;779;257;67;10
67;68;3309;581;835;420;140;35;5;1587;798;266;67;10
68;69;3392;626;850;425;140;35;5;1615;808;266;67;10
69;70;3476;652;865;435;145;35;5;1644;827;276;67;10
70;71;3563;702;880;440;145;35;5;1672;836;276;67;10
71;72;3652;716;895;450;150;40;10;1701;855;285;76;19
72;73;3744;770;910;455;150;40;10;1729;865;285;76;19
73;74;3837;805;925;465;155;40;10;1758;884;295;76;19
74;75;3933;864;940;470;155;40;10;1786;893;295;76;19
75;76;4031;905;955;480;160;40;10;1815;912;304;76;19
76;77;4132;968;970;485;160;40;10;1843;922;304;76;19
77;78;4235;1013;985;495;165;40;10;1872;941;314;76;19
78;79;4341;1082;1000;500;165;40;10;1900;950;314;76;19
79;80;4450;1124;1015;510;170;45;10;1929;969;323;86;19
80;81;4561;1197;1030;515;170;45;10;1957;979;323;86;19
81;82;4675;1253;1045;525;175;45;10;1986;998;333;86;19
82;83;4792;1304;1065;535;180;45;10;2024;1017;342;86;19
83;84;4912;1396;1075;540;180;45;10;2043;1026;342;86;19
84;85;5035;1452;1095;550;185;45;10;2081;1045;352;86;19
85;86;5160;1539;1110;555;185;45;10;2109;1055;352;86;19
86;87;5289;1602;1125;565;190;50;10;2138;1074;361;95;19
87;88;5422;1698;1140;570;190;50;10;2166;1083;361;95;19
88;89;5557;1775;1155;580;195;50;10;2195;1102;371;95;19
89;90;5696;1876;1170;585;195;50;10;2223;1112;371;95;19
90;91;5838;1961;1185;595;200;50;10;2252;1131;380;95;19
91;92;5984;2070;1200;600;200;50;10;2280;1140;380;95;19
92;93;6134;2153;1220;610;205;50;10;2318;1159;390;95;19
93;94;6287;2258;1235;620;205;50;10;2347;1178;390;95;19
94;95;6445;2359;1250;625;210;55;10;2375;1188;399;105;19
95;96;6606;2472;1265;635;210;55;10;2404;1207;399;105;19
96;97;6771;2590;1280;640;215;55;10;2432;1216;409;105;19
97;98;6940;2702;1300;650;215;55;10;2470;1235;409;105;19
98;99;7113;2818;1315;660;220;55;10;2499;1254;418;105;19
99;100;7291;2958;1330;665;220;55;10;2527;1264;418;105;19
100;101;7474;3083;1345;675;225;55;10;2556;1283;428;105;19
101;102;7660;3232;1360;680;225;55;10;2584;1292;428;105;19
102;103;7852;3358;1375;690;230;60;10;2613;1311;437;114;19
103;104;8048;3487;1395;700;235;60;10;2651;1330;447;114;19
104;105;8249;3650;1410;705;235;60;10;2679;1340;447;114;19
105;106;8456;3800;1425;715;240;60;10;2708;1359;456;114;19
106;107;8667;3974;1440;720;240;60;10;2736;1368;456;114;19
107;108;8884;4124;1460;730;245;60;10;2774;1387;466;114;19
108;109;9106;4298;1475;740;245;60;10;2803;1406;466;114;19
109;110;9333;4458;1490;745;250;65;15;2831;1416;475;124;29
110;111;9567;4644;1505;755;250;65;15;2860;1435;475;124;29
111;112;9806;4816;1525;765;255;65;15;2898;1454;485;124;29
112;113;10051;5024;1540;770;255;65;15;2926;1463;485;124;29
113;114;10302;5218;1555;780;260;65;15;2955;1482;494;124;29
